AUC,AUC_wo,Accuracy,Accuracy_wo,Classifier_Type,Imputer,Missingness,Repeat,columns_imp_count
0.6147770239208795,0.6452862753262121,0.591,0.625,SVC,tree,mnarY8,0,12
0.8957229756589105,0.8895046947671957,0.818,0.8160000000000001,RF,tree,mnarY8,0,12
0.5168428067296527,0.5068994534507472,0.518,0.504,GB,complete_case,mnarF2,0,12
0.47153256141940725,0.4907376932171008,0.488,0.491,GB,mean,mnarF2,0,12
0.5204647895761965,0.5234237049155095,0.503,0.525,LDA,mean,mnarF2,0,12
0.4992613366978954,0.5047183709967636,0.5159999999999999,0.51,SVC,mean,mnarF2,0,12
0.4902177972899331,0.5203410196962073,0.5,0.524,RF,mean,mnarF2,0,12
0.5020374726548286,0.5113819485189814,0.484,0.503,GB,median,mnarF2,0,12
0.5338460256589885,0.5156027547532664,0.5269999999999999,0.514,LDA,median,mnarF2,0,12
0.4889362345598306,0.47031981709575515,0.49499999999999994,0.485,SVC,median,mnarF2,0,12
0.4827792623199896,0.47775621499724996,0.48200000000000004,0.489,RF,median,mnarF2,0,12
0.4906952820131953,0.5000423691828967,0.503,0.509,GB,knn,mnarF2,0,12
0.5287044250643552,0.5115224667724876,0.522,0.504,LDA,knn,mnarF2,0,12
0.49593700066285135,0.49756092656084333,0.515,0.501,SVC,knn,mnarF2,0,12
0.49701854339095375,0.5140838573653284,0.488,0.504,RF,knn,mnarF2,0,12
0.49363994022451463,0.489374597723878,0.49799999999999994,0.49400000000000005,GB,mice,mnarF2,0,12
0.5064221007935128,0.5342473563082599,0.506,0.5349999999999999,LDA,mice,mnarF2,0,12
0.49297585220706946,0.5026011184551828,0.49799999999999994,0.5029999999999999,SVC,mice,mnarF2,0,12
0.46575607740846114,0.4845367309840228,0.47800000000000004,0.48900000000000005,RF,mice,mnarF2,0,12
0.49413782914906135,0.4895565967160941,0.49700000000000005,0.484,GB,tree,mnarF2,0,12
0.5095226029205562,0.5150624366158103,0.501,0.517,LDA,tree,mnarF2,0,12
0.4874356583317396,0.5207608876133711,0.481,0.51,SVC,tree,mnarF2,0,12
0.4969377850149962,0.5114226008435179,0.488,0.511,RF,tree,mnarF2,0,12
0.5511519159118794,0.5152248298059098,0.523,0.514,GB,complete_case,mnarF4,0,12
0.5204216700181423,0.5375283566772043,0.508,0.529,GB,mean,mnarF4,0,12
0.5149855141576583,0.518464691607216,0.519,0.5130000000000001,LDA,mean,mnarF4,0,12
0.5118992571526061,0.5027031154496002,0.5,0.5109999999999999,SVC,mean,mnarF4,0,12
0.5488285143040115,0.5135243776478488,0.539,0.513,RF,mean,mnarF4,0,12
0.5008209644493861,0.5186807216135779,0.489,0.521,GB,median,mnarF4,0,12
0.5304820878246288,0.5036207282192805,0.517,0.501,LDA,median,mnarF4,0,12
0.4878636483096089,0.49473997219649934,0.5,0.502,SVC,median,mnarF4,0,12
0.5342846409490889,0.5174230268164873,0.526,0.51,RF,median,mnarF4,0,12
0.5286643250159349,0.5392071920277262,0.524,0.5360000000000001,GB,knn,mnarF4,0,12
0.4842986099330222,0.46951769006432453,0.47400000000000003,0.471,LDA,knn,mnarF4,0,12
